,address_type,agency,agency_name,bbl,borough,bridge_highway_direction,bridge_highway_name,bridge_highway_segment,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,due_date,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,latitude,location,location_type,longitude,open_data_channel_type,park_borough,park_facility_name,resolution_action_updated_date,resolution_description,road_ramp,status,street_name,taxi_company_borough,taxi_pick_up_location,unique_key,x_coordinate_state_plane,y_coordinate_state_plane,resolution_outcome
960,ADDRESS,NYPD,New York City Police Department,4069590056,QUEENS,,,,FRESH MEADOWS,2019-03-11T14:37:16.000,08 QUEENS,Blocked Driveway,2019-03-11T07:39:42.000,71 AVENUE,73 AVENUE,No Access,2019-03-11T15:39:42.000,Precinct,71-40 172 STREET,11365,,,40.72961886375479,"{'type': 'Point', 'coordinates': [-73.797891012552, 40.729618863755]}",Street/Sidewalk,-73.79789101255194,PHONE,QUEENS,Unspecified,2019-03-11T14:37:16.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,172 STREET,,,41933137,1040266,205161,0
961,ADDRESS,NYPD,New York City Police Department,5080080061,STATEN ISLAND,,,,STATEN ISLAND,2019-03-11T09:13:26.000,03 STATEN ISLAND,Illegal Parking,2019-03-11T07:40:31.000,BEND,DEAD END,Blocked Hydrant,2019-03-11T15:40:31.000,Precinct,24 MURRAY STREET,10309,,,40.5172888959705,"{'type': 'Point', 'coordinates': [-74.232915779452, 40.517288895971]}",Street/Sidewalk,-74.2329157794521,MOBILE,STATEN ISLAND,Unspecified,2019-03-11T09:13:26.000,The Police Department responded to the complaint and determined that police action was not necessary.,,Closed,MURRAY STREET,,,41928755,919490,127825,0
962,BLOCKFACE,NYPD,New York City Police Department,,BRONX,,,,BRONX,2019-03-16T00:44:20.000,12 BRONX,Traffic,2019-03-11T07:40:48.000,OLINVILLE AVENUE,WILLET AVENUE,Congestion/Gridlock,2019-03-11T15:40:48.000,Precinct,GUNHILL ROAD,10467,,,40.87766633440246,"{'type': 'Point', 'coordinates': [-73.867517302539, 40.877666334402]}",Street/Sidewalk,-73.8675173025394,PHONE,BRONX,Unspecified,2019-03-16T00:44:21.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,GUNHILL ROAD,,,41931642,1020887,259063,0
963,INTERSECTION,DOT,Department of Transportation,,BROOKLYN,,,,BROOKLYN,2019-03-11T11:30:00.000,05 BROOKLYN,Traffic Signal Condition,2019-03-11T07:41:00.000,,,Controller,,N/A,,11207,ASHFORD STREET,LINDEN BOULEVARD,40.66278141944608,"{'type': 'Point', 'coordinates': [-73.880855206803, 40.662781419446]}",,-73.88085520680256,UNKNOWN,BROOKLYN,Unspecified,2019-03-11T11:30:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Closed,,,,41931628,1017305,180768,1
964,,DOB,Department of Buildings,,QUEENS,,,,,2019-03-13T00:00:00.000,Unspecified QUEENS,General Construction/Plumbing,2019-03-11T07:41:05.000,,,Building Permit - None,,N/A,164-18 109 ROAD,,,,,,,,UNKNOWN,QUEENS,Unspecified,2019-03-13T00:00:00.000,The Department of Buildings reviewed this complaint and determined that no further action was necessary.,,Closed,109 ROAD,,,42479132,,,1
965,ADDRESS,HPD,Department of Housing Preservation and Development,1021750039,MANHATTAN,,,,NEW YORK,2019-03-12T16:35:53.000,12 MANHATTAN,HEAT/HOT WATER,2019-03-11T07:41:05.000,,,ENTIRE BUILDING,,N/A,4730 BROADWAY,10040,,,40.86489423025125,"{'type': 'Point', 'coordinates': [-73.928436876429, 40.864894230251]}",RESIDENTIAL BUILDING,-73.92843687642909,ONLINE,MANHATTAN,Unspecified,2019-03-12T16:35:53.000,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",,Closed,BROADWAY,,,41934431,1004044,254390,1
966,ADDRESS,HPD,Department of Housing Preservation and Development,2026140026,BRONX,,,,BRONX,2019-03-14T14:48:08.000,03 BRONX,HEAT/HOT WATER,2019-03-11T07:41:08.000,,,ENTIRE BUILDING,,N/A,612 EAST  168 STREET,10456,,,40.83017449864846,"{'type': 'Point', 'coordinates': [-73.903212174861, 40.830174498648]}",RESIDENTIAL BUILDING,-73.90321217486067,ONLINE,BRONX,Unspecified,2019-03-14T14:48:08.000,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,,Closed,EAST  168 STREET,,,41925459,1011035,241747,1
967,ADDRESS,HPD,Department of Housing Preservation and Development,1020640062,MANHATTAN,,,,NEW YORK,2019-03-12T15:58:43.000,09 MANHATTAN,HEAT/HOT WATER,2019-03-11T07:41:39.000,,,ENTIRE BUILDING,,N/A,1809 AMSTERDAM AVENUE,10031,,,40.828108016914136,"{'type': 'Point', 'coordinates': [-73.945495538176, 40.828108016914]}",RESIDENTIAL BUILDING,-73.94549553817635,PHONE,MANHATTAN,Unspecified,2019-03-12T15:58:43.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,Closed,AMSTERDAM AVENUE,,,41933326,999334,240984,0
968,ADDRESS,DSNY,A - Canine Task Force Citywide,4037200062,QUEENS,,,,Ridgewood,2019-03-11T12:00:00.000,05 QUEENS,Dirty Conditions,2019-03-11T07:42:00.000,78 AVENUE,80 AVENUE,E8 Canine Violation,,N/A,78-03 64 PLACE,11385,,,40.69712833439711,"{'type': 'Point', 'coordinates': [-73.890700332081, 40.697128334397]}",Sidewalk,-73.89070033208095,PHONE,QUEENS,Unspecified,2019-03-11T12:00:00.000,The Department of Sanitation investigated this complaint and found no violation at the location.,,Closed,64 PLACE,,,41934920,1014558,193278,0
969,ADDRESS,HPD,Department of Housing Preservation and Development,2027990025,BRONX,,,,BRONX,2019-03-13T09:33:56.000,05 BRONX,HEAT/HOT WATER,2019-03-11T07:42:11.000,,,ENTIRE BUILDING,,N/A,1786 TOPPING AVENUE,10457,,,40.846213840473624,"{'type': 'Point', 'coordinates': [-73.905617701529, 40.846213840474]}",RESIDENTIAL BUILDING,-73.90561770152925,MOBILE,BRONX,Unspecified,2019-03-13T09:33:56.000,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,,Closed,TOPPING AVENUE,,,41936433,1010363,247590,0
970,INTERSECTION,DPR,Department of Parks and Recreation,,QUEENS,,,,WOODHAVEN,2019-03-26T15:00:54.000,09 QUEENS,Overgrown Tree/Branches,2019-03-11T07:42:39.000,,,Dead Branches in Tree,2019-04-11T08:54:29.000,N/A,,11421,86 ROAD,DEXTER COURT,40.6920728599876,"{'type': 'Point', 'coordinates': [-73.867554322077, 40.692072859988]}",Street,-73.86755432207666,PHONE,QUEENS,Unspecified,2019-03-26T15:00:55.000,The Department of Parks and Recreation visited the site and inspected the condition. No work is necessary at this time.,,Closed,,,,41928743,1020979,191445,0
971,INTERSECTION,NYPD,New York City Police Department,,MANHATTAN,,,,NEW YORK,2019-03-11T09:34:01.000,10 MANHATTAN,Noise - Street/Sidewalk,2019-03-11T07:42:47.000,,,Loud Music/Party,2019-03-11T15:42:47.000,Precinct,,10026,WEST  116 STREET,MALCOLM X BOULEVARD,40.802024093663604,"{'type': 'Point', 'coordinates': [-73.94968150946, 40.802024093664]}",Street/Sidewalk,-73.94968150946016,PHONE,MANHATTAN,Unspecified,2019-03-11T09:34:01.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,,,,41931017,998181,231480,0
972,ADDRESS,HPD,Department of Housing Preservation and Development,3012210053,BROOKLYN,,,,BROOKLYN,2019-03-11T17:27:11.000,08 BROOKLYN,HEAT/HOT WATER,2019-03-11T07:43:04.000,,,APARTMENT ONLY,,N/A,805 ST MARKS AVENUE,11213,,,40.67497591150255,"{'type': 'Point', 'coordinates': [-73.945627896102, 40.674975911503]}",RESIDENTIAL BUILDING,-73.94562789610163,PHONE,BROOKLYN,Unspecified,2019-03-11T17:27:11.000,The Department of Housing Preservation and Development conducted or attempted to conduct an inspection.  More information about inspection results can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.,,Closed,ST MARKS AVENUE,,,41931813,999332,185193,1
973,ADDRESS,NYPD,New York City Police Department,4142100031,QUEENS,,,,HOWARD BEACH,2019-03-11T10:18:41.000,10 QUEENS,Noise - Vehicle,2019-03-11T07:43:06.000,96 STREET,97 STREET,Engine Idling,2019-03-11T15:43:06.000,Precinct,96-15 165 AVENUE,11414,,,40.64958453666922,"{'type': 'Point', 'coordinates': [-73.834332976079, 40.649584536669]}",Street/Sidewalk,-73.8343329760789,PHONE,QUEENS,Unspecified,2019-03-11T10:18:41.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,165 AVENUE,,,41924712,1030221,175981,0
974,ADDRESS,DFTA,Department for the Aging,3012240077,BROOKLYN,,,,BROOKLYN,2019-03-21T13:42:20.000,08 BROOKLYN,Housing - Low Income Senior,2019-03-11T07:43:12.000,,,N/A,2019-03-25T07:43:12.000,N/A,,11216,,,,,Senior Address,,PHONE,BROOKLYN,Unspecified,2019-03-21T13:42:20.000,"The Department for the Aging contacted you and provided the assistance requested.Â  No further updates will be available through 311.   If further assistance is needed, please open a new Service Request.",,Closed,,,,41930310,,,1
975,ADDRESS,DPR,Department of Parks and Recreation,4016930022,QUEENS,,,,EAST ELMHURST,2019-04-19T13:59:07.000,03 QUEENS,Damaged Tree,2019-03-11T07:43:56.000,ASTORIA BOULEVARD,32 AVENUE,Entire Tree Has Fallen Down,2019-04-11T15:01:57.000,N/A,31-33 106 STREET,11369,,,40.76047277984726,"{'type': 'Point', 'coordinates': [-73.863288779362, 40.760472779847]}",Street,-73.86328877936197,PHONE,QUEENS,Unspecified,2019-04-19T13:59:07.000,The Department of Parks and Recreation performed the work necessary to correct the condition.,,Closed,106 STREET,,,41927746,1022123,216367,1
976,INTERSECTION,NYPD,New York City Police Department,,MANHATTAN,,,,NEW YORK,2019-03-11T07:55:22.000,08 MANHATTAN,Noise - Vehicle,2019-03-11T07:44:07.000,,,Car/Truck Horn,2019-03-11T15:44:07.000,Precinct,,10065,SECOND AVENUE,EAST   63 STREET,40.763114133956435,"{'type': 'Point', 'coordinates': [-73.962515114188, 40.763114133956]}",Street/Sidewalk,-73.96251511418777,ONLINE,MANHATTAN,Unspecified,2019-03-11T07:55:22.000,Your request can not be processed at this time because of insufficient contact information. Please create a new Service Request on NYC.gov and provide more detailed contact information.,,Closed,,,,41925627,994634,217302,0
977,ADDRESS,NYPD,New York City Police Department,3076170080,BROOKLYN,,,,BROOKLYN,2019-03-11T10:33:11.000,18 BROOKLYN,Illegal Parking,2019-03-11T07:44:41.000,FLATBUSH AVENUE,BROOKLYN AVENUE,Blocked Sidewalk,2019-03-11T15:44:41.000,Precinct,3508 AVENUE J,11210,,,40.62731623585023,"{'type': 'Point', 'coordinates': [-73.941534626926, 40.62731623585]}",Street/Sidewalk,-73.94153462692563,MOBILE,BROOKLYN,Unspecified,2019-03-11T10:33:11.000,The Police Department responded to the complaint and determined that police action was not necessary.,,Closed,AVENUE J,,,41926200,1000479,167830,0
978,INTERSECTION,DOT,Department of Transportation,,MANHATTAN,,,,NEW YORK,2019-03-11T07:44:51.000,07 MANHATTAN,Street Condition,2019-03-11T07:44:51.000,,,Pothole,,N/A,,10023,CENTRAL PARK WEST,WEST 65 STREET,40.771780755176884,"{'type': 'Point', 'coordinates': [-73.979193614636, 40.771780755177]}",,-73.9791936146363,UNKNOWN,MANHATTAN,Unspecified,2019-03-11T07:44:51.000,The Department of Transportation determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,,Closed,,,,41930519,990013,220458,0
979,ADDRESS,DSNY,BCC - Queens East,4047760072,QUEENS,,,,Flushing,2019-03-12T12:00:00.000,07 QUEENS,Missed Collection (All Materials),2019-03-11T07:45:00.000,BAYSIDE AVENUE,32 AVENUE,1R Missed Recycling-All Materials,,DSNY Garage,30-23 143 STREET,11354,,,40.77002910421329,"{'type': 'Point', 'coordinates': [-73.825996940937, 40.770029104213]}",Sidewalk,-73.82599694093717,PHONE,QUEENS,Unspecified,2019-03-12T12:00:00.000,The Department of Sanitation picked up the items and determined that the missed collection complaint was not warranted.,,Closed,143 STREET,,,41928880,1032447,219867,1
980,ADDRESS,HPD,Department of Housing Preservation and Development,3051220037,BROOKLYN,,,,BROOKLYN,2019-03-12T17:35:27.000,14 BROOKLYN,HEAT/HOT WATER,2019-03-11T07:45:04.000,,,APARTMENT ONLY,,N/A,1815 BEVERLY ROAD,11226,,,40.64465263988119,"{'type': 'Point', 'coordinates': [-73.961925835808, 40.644652639881]}",RESIDENTIAL BUILDING,-73.96192583580829,ONLINE,BROOKLYN,Unspecified,2019-03-12T17:35:27.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,Closed,BEVERLY ROAD,,,41925804,994816,174143,0
981,ADDRESS,NYPD,New York City Police Department,4018510043,QUEENS,,,,ELMHURST,2019-03-11T13:02:43.000,04 QUEENS,Illegal Parking,2019-03-11T07:45:04.000,48 AVENUE,50 AVENUE,Blocked Hydrant,2019-03-11T15:45:04.000,Precinct,48-15 91 PLACE,11373,,,40.741506655353504,"{'type': 'Point', 'coordinates': [-73.872966541815, 40.741506655354]}",Street/Sidewalk,-73.87296654181489,MOBILE,QUEENS,Unspecified,2019-03-11T13:02:43.000,The Police Department issued a summons in response to the complaint.,,Closed,91 PLACE,,,41927172,1019452,209453,1
982,INTERSECTION,DPR,Department of Parks and Recreation,,QUEENS,,,,MIDDLE VILLAGE,2019-03-11T12:46:18.000,05 QUEENS,Animal in a Park,2019-03-11T07:45:22.000,,,Wildlife Sighting,2019-03-18T07:45:22.000,N/A,,11379,75 STREET,JUNIPER BLVD SOUTH,40.718641279342606,"{'type': 'Point', 'coordinates': [-73.881830373616, 40.718641279343]}",Street/Curbside,-73.88183037361568,PHONE,QUEENS,Unspecified,2019-03-11T12:46:18.000,"Upon inspection the reported condition was not found, and, therefore, no action was taken.",,Closed,,,,41933274,1017007,201119,0
983,ADDRESS,NYPD,New York City Police Department,4007360002,QUEENS,,,,WOODSIDE,2019-03-11T14:27:35.000,01 QUEENS,Noise - Residential,2019-03-11T07:45:30.000,49 STREET,51 STREET,Banging/Pounding,2019-03-11T15:45:30.000,Precinct,50-50 BROADWAY,11377,,,40.75456510474464,"{'type': 'Point', 'coordinates': [-73.909638500007, 40.754565104745]}",Residential Building/House,-73.90963850000712,ONLINE,QUEENS,Unspecified,2019-03-11T14:27:35.000,The Police Department responded to the complaint and a report was prepared.,,Closed,BROADWAY,,,41931735,1009285,214198,1
984,INTERSECTION,NYPD,New York City Police Department,,BROOKLYN,,,,BROOKLYN,2019-03-11T08:02:26.000,08 BROOKLYN,Traffic,2019-03-11T07:45:33.000,,,Chronic Stoplight Violation,2019-03-11T15:45:33.000,Precinct,,11213,KINGSTON AVENUE,PACIFIC STREET,40.67719988001583,"{'type': 'Point', 'coordinates': [-73.94146205407, 40.677199880016]}",Street/Sidewalk,-73.94146205406994,PHONE,BROOKLYN,Unspecified,2019-03-11T08:02:26.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,,,,41935474,1000487,186004,0
985,ADDRESS,NYPD,New York City Police Department,2026810012,BRONX,,,,BRONX,2019-03-11T12:18:32.000,03 BRONX,Blocked Driveway,2019-03-11T07:45:40.000,HOME STREET,EAST 168 STREET,No Access,2019-03-11T15:45:40.000,Precinct,1182 UNION AVENUE,10459,,,40.82833238304628,"{'type': 'Point', 'coordinates': [-73.89952194941, 40.828332383046]}",Street/Sidewalk,-73.89952194941003,PHONE,BRONX,Unspecified,2019-03-11T12:18:32.000,The Police Department issued a summons in response to the complaint.,,Closed,UNION AVENUE,,,41930026,1012057,241077,1
986,INTERSECTION,DSNY,Queens West 02,,QUEENS,,,,Sunnyside,2019-03-11T12:00:00.000,02 QUEENS,Snow,2019-03-11T07:46:00.000,,,15S Re-Plow/Spread/Ice-Snow Cond.,,DSNY Garage,,11104,44 STREET,47 AVENUE,40.741362946367225,"{'type': 'Point', 'coordinates': [-73.920955222187, 40.741362946367]}",Street,-73.92095522218659,PHONE,QUEENS,Unspecified,2019-03-11T12:00:00.000,The Department of Sanitation investigated this complaint and found no condition at the location.,,Closed,,,,41930421,1006154,209385,0
987,ADDRESS,DSNY,BCC - Brooklyn South,3082530032,BROOKLYN,,,,BROOKLYN,2019-03-11T12:00:00.000,18 BROOKLYN,Sanitation Condition,2019-03-11T07:46:00.000,,,15 Street Cond/Dump-Out/Drop-Off,,DSNY Garage,10582 FLATLANDS    4 STREET,11236,,,40.6443957171149,"{'type': 'Point', 'coordinates': [-73.887914764067, 40.644395717115]}",Street,-73.88791476406666,PHONE,BROOKLYN,Unspecified,2019-03-11T12:00:00.000,The Department of Sanitation investigated this complaint and found no condition at the location.,,Closed,FLATLANDS    4 STREET,,,41931202,1015355,174067,0
988,ADDRESS,NYPD,New York City Police Department,2057070040,BRONX,,,,BRONX,2019-03-11T12:27:45.000,08 BRONX,Illegal Parking,2019-03-11T07:46:36.000,NAPLES TERRACE,WEST 232 STREET,Blocked Hydrant,2019-03-11T15:46:36.000,Precinct,3125 GODWIN TERRACE,10463,,,40.879997997233616,"{'type': 'Point', 'coordinates': [-73.905193655539, 40.879997997234]}",Street/Sidewalk,-73.90519365553858,MOBILE,BRONX,Unspecified,2019-03-11T12:27:45.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,GODWIN TERRACE,,,41936186,1010467,259899,0
989,ADDRESS,NYPD,New York City Police Department,3070050053,BROOKLYN,,,,BROOKLYN,2019-03-11T15:01:55.000,13 BROOKLYN,Blocked Driveway,2019-03-11T07:46:54.000,NEPTUNE AVENUE,MERMAID AVENUE,No Access,2019-03-11T15:46:54.000,Precinct,2869 WEST 36 STREET,11224,,,40.57557245098242,"{'type': 'Point', 'coordinates': [-74.001879060927, 40.575572450982]}",Street/Sidewalk,-74.00187906092651,PHONE,BROOKLYN,Unspecified,2019-03-11T15:01:55.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,WEST 36 STREET,,,41927167,983728,148973,0
990,BLOCKFACE,DSNY,Bronx 11,,BRONX,,,,BRONX,2019-03-12T12:00:00.000,11 BRONX,Sanitation Condition,2019-03-11T07:47:00.000,MORRIS PARK AVENUE,DELANCEY PLACE,12 Dead Animals,,N/A,MULINER AVENUE,10462,,,40.84680819247335,"{'type': 'Point', 'coordinates': [-73.860975223568, 40.846808192473]}",Sidewalk,-73.86097522356782,PHONE,BRONX,Unspecified,2019-03-12T12:00:00.000,The Department of Sanitation investigated this complaint and found no condition at the location.,,Closed,MULINER AVENUE,,,41928969,1022714,247823,0
991,INTERSECTION,DEP,Department of Environmental Protection,,QUEENS,,,,Long Island City,2019-03-11T12:50:00.000,Unspecified QUEENS,Sewer,2019-03-11T07:48:00.000,41 AVE,10 ST,Defective/Missing Curb Piece (SC4),,N/A,,11101,41 AVENUE,10 STREET,40.755658188626136,"{'type': 'Point', 'coordinates': [-73.945677541951, 40.755658188626]}",,-73.94567754195117,PHONE,QUEENS,Unspecified,2019-03-11T12:50:00.000,The Department of Environmental Protection investigated this complaint and replaced the damaged or missing catch basin.,,Closed,,,,41931173,999300,214588,1
